sales,transactions,neg
437.97,3,1
150.53,20,1
300.1,13,1
3718.87,4,1
633.73,15,1
224.95,21,1
396.72,19,1
450.67,7,1
495.97,14,1
3882.5,8,1
143.09,19,1
794.2,14,1
202.92,15,1
752.37,16,1
413.75,16,1
831.6,11,1
378.99,12,1
2554.17,9,1
2405.17,24,1
321.05,15,1
2775.67,6,1
705.97,20,1
582.43,13,1
869.87,10,1
284.1,8,1
411.13,21,1
204.47,5,1
661.07,16,1
286.3,27,1
538.8,27,1
846.78,22,1
3278.33,7,1
325.89,13,1
2318.17,4,1
520.69,16,1
625.57,17,1
463.15,17,1
541.39,15,1
402.67,21,1
590.08,14,1
464.46,21,1
313.31,20,1
277.87,23,1
267.44,21,1
291.87,21,1
882.18,16,1
250.25,12,1
502.71,19,1
368.75,14,1
237.96,16,1
324.72,18,1
1588.33,1,1
4028.48,1,1
822.37,5,1
3636.33,4,1
255.22,20,1
3072.12,6,1
263.56,17,1
592.51,25,1
702.0,3,1
296.61,11,1
246.82,13,1
267.64,23,1
3136.17,10,1
217.32,23,1
157.14,16,1
684.45,19,1
442.99,15,1
218.46,18,1
171.79,21,1
324.69,5,1
1092.0,18,1
360.8,23,1
410.06,11,1
1993.98,5,1
2262.8,9,1
1069.36,24,1
530.0,21,1
275.41,23,1
251.96,23,1
1965.83,4,1
511.13,25,1
3017.83,7,1
293.73,15,1
157.77,18,1
355.55,19,1
4053.83,3,1
423.07,21,1
440.05,15,1
585.79,18,1
267.38,19,1
619.3,19,1
437.56,18,1
416.46,19,1
646.21,16,1
3543.58,5,1
1692.92,8,1
203.81,20,1
3014.5,7,1
414.41,16,1
2967.0,5,1
415.52,18,1
355.15,20,1
345.73,24,1
305.62,21,1
255.1,21,1
2479.17,10,1
1372.4,27,1
384.37,5,1
580.35,23,1
282.05,19,1
341.1,18,1
239.2,20,1
481.89,11,1
427.57,21,1
331.54,21,1
276.24,12,1
1194.76,18,1
3073.87,41,1
1450.92,4,1
236.72,7,1
812.91,18,1
165.44,18,1
481.73,23,1
312.69,23,1
4900.78,9,1
630.03,13,1
624.87,12,1
384.72,19,1
1265.53,20,1
278.42,24,1
787.71,13,1
507.47,15,1
1129.73,26,1
3536.33,7,1
809.4,18,1
214.46,12,1
769.54,15,1
1224.33,17,1
182.15,21,1
243.31,22,1
2470.17,4,1
344.51,18,1
202.95,17,1
312.97,17,1
406.99,28,1
789.5,15,1
411.75,9,1
321.86,24,1
318.11,18,1
3545.0,1,1
97.89,29,1
158.43,9,1
2341.83,4,1
3641.17,1,1
2702.0,4,1
404.69,11,1
342.95,11,1
209.37,15,1
1186.7,20,1
309.43,22,1
278.47,6,1
72.45,15,1
301.2,24,1
952.85,3,1
265.45,16,1
576.59,21,1
311.36,18,1
276.23,21,1
304.08,12,1
585.61,13,1
339.77,19,1
638.17,15,1
309.05,20,1
1055.99,20,1
605.11,10,1
231.87,28,1
3640.0,4,1
766.43,14,1
1393.51,21,1
301.07,14,1
130.43,13,1
393.93,23,1
884.42,15,1
209.39,23,1
273.73,18,1
291.98,19,1
366.05,19,1
499.12,9,1
193.67,19,1
2343.67,7,1
391.7,19,1
127.23,17,1
195.55,16,1
376.91,16,1
374.75,23,1
198.55,20,1
2542.75,1,1
539.28,18,1
2626.0,5,1
463.85,22,1
1243.41,14,1
170.32,21,1
1218.47,15,1
185.87,10,1
463.79,15,1
1603.17,9,1
337.2,15,1
311.81,14,1
571.57,8,1
283.05,28,1
2232.07,11,1
1648.5,13,1
313.6,7,1
602.31,4,1
1053.83,1,1
885.83,5,1
2795.5,8,1
571.48,14,1
303.82,19,1
775.0,2,1
355.47,23,1
866.73,21,1
516.93,15,1
636.34,22,1
484.4,18,1
1902.72,4,1
2067.17,1,1
510.23,9,1
308.63,20,1
261.58,22,1
2925.67,8,1
272.84,21,1
2221.83,6,1
1341.88,13,1
334.8,13,1
278.43,6,1
91.56,21,1
195.01,9,1
1415.75,4,1
1979.03,4,1
378.96,20,1
265.89,22,1
226.51,20,1
266.93,22,1
338.22,26,1
5884.0,7,1
1504.13,14,1
275.17,15,1
2460.68,4,1
467.73,13,1
548.13,10,1
370.08,26,1
1587.73,13,1
268.78,18,1
237.43,18,1
444.48,23,1
293.28,22,1
209.73,22,1
429.39,14,1
489.0,17,1
1336.4,21,1
595.47,13,1
432.99,22,1
177.33,17,1
1975.83,5,1
528.76,2,1
647.23,9,1
2977.5,3,1
219.64,17,1
432.82,6,1
1098.93,22,1
2564.5,7,1
1067.0,18,1
2688.0,7,1
185.52,5,1
148.11,21,1
428.51,11,1
813.07,1,1
479.4,14,1
455.52,18,1
323.14,8,1
4557.33,2,1
514.74,9,1
1110.5,1,1
3248.47,1,1
385.12,17,1
1742.67,9,1
155.65,25,1
757.2,12,1
326.17,19,1
182.46,19,1
214.37,21,1
215.1,22,1
543.52,21,1
246.03,16,1
1688.98,4,1
248.46,24,1
186.6,20,1
242.7,21,1
207.87,21,1
2890.0,2,1
834.6,17,1
176.57,20,1
631.8,15,1
246.44,16,1
311.62,18,1
427.76,11,1
259.92,22,1
584.0,15,1
2606.27,23,1
430.17,1,1
464.16,21,1
708.6,17,1
769.95,12,1
941.87,12,1
211.52,10,1
624.1,15,1
737.54,16,1
1002.0,18,1
195.33,15,1
322.8,23,1
309.6,22,1
1212.58,1,1
3420.3,3,1
970.13,23,1
2184.5,13,1
190.78,19,1
2608.67,10,1
327.41,18,1
148.3,20,1
757.19,24,1
335.66,18,1
492.04,20,1
267.7,13,1
1249.93,22,1
294.3,21,1
316.42,21,1
622.33,25,1
2996.14,7,1
840.03,23,1
98.09,24,1
323.36,22,1
172.74,5,1
203.81,15,1
465.55,6,1
1000.04,18,1
649.17,12,1
205.88,15,1
528.7,26,1
822.57,22,1
278.99,20,1
305.57,19,1
4353.5,5,1
2105.69,20,1
256.71,21,1
1423.67,1,1
688.92,21,1
702.44,13,1
1647.17,6,1
1147.27,17,1
287.21,22,1
169.29,17,1
294.02,16,1
109.13,20,1
528.74,22,1
356.17,7,1
2855.23,5,1
263.85,6,1
291.73,17,1
4105.83,1,1
218.65,20,1
380.82,2,1
316.51,18,1
3721.0,2,1
136.86,9,1
553.05,24,1
133.78,12,1
3087.07,9,1
2633.5,10,1
216.59,18,1
461.41,27,1
420.25,21,1
820.23,17,1
1599.73,18,1
252.02,18,1
3276.43,1,1
6273.67,6,1
393.17,21,1
2858.83,1,1
344.21,22,1
122.0,18,1
304.59,13,1
418.04,27,1
286.25,14,1
3356.67,6,1
256.44,16,1
475.0,15,1
400.93,22,1
341.05,19,1
513.24,4,1
814.93,19,1
1531.67,6,1
251.99,15,1
424.67,21,1
385.19,22,1
340.06,16,1
429.76,19,1
1361.75,2,1
1345.87,3,1
242.61,23,1
2187.73,1,1
366.13,19,1
123.0,14,1
538.21,26,1
574.04,17,1
343.12,21,1
98.07,29,1
381.81,6,1
267.56,6,1
939.21,5,1
278.58,9,1
289.2,20,1
3523.0,6,1
173.9,13,1
389.71,12,1
416.1,20,1
475.63,10,1
2542.83,2,1
451.33,3,1
331.38,27,1
505.41,21,1
133.77,16,1
3052.0,2,1
276.13,16,1
1977.5,11,1
469.4,17,1
4337.83,7,1
365.66,15,1
439.67,24,1
268.13,20,1
524.7,11,1
552.88,19,1
360.38,15,1
482.36,7,1
226.4,13,1
663.87,21,1
774.37,9,1
407.1,10,1
405.75,21,1
224.53,19,1
420.07,15,1
255.05,9,1
269.04,19,1
1514.6,24,1
357.39,15,1
2739.17,8,1
262.67,18,1
332.25,23,1
4889.73,6,1
254.24,13,1
255.45,18,1
551.98,4,1
282.7,19,1
3325.05,15,1
1264.47,22,1
170.8,24,1
480.0,20,1
1653.17,4,1
137.99,19,1
94.64,10,1
383.87,18,1
2384.0,1,1
313.31,21,1
308.97,13,1
4966.6,8,1
116.37,16,1
3768.5,6,1
674.23,18,1
2258.36,24,1
249.6,5,1
362.32,20,1
1677.43,8,1
1739.0,1,1
638.13,22,1
2262.33,5,1
574.21,23,1
188.21,8,1
272.91,15,1
2274.4,11,1
555.98,21,1
126.99,2,1
358.13,2,1
2731.17,1,1
217.26,7,1
180.09,15,1
1073.63,20,1
286.58,17,1
328.45,11,1
695.98,21,1
2155.33,12,1
300.44,18,1
342.38,25,1
267.22,20,1
207.33,17,1
279.6,24,1
721.95,17,1
249.01,25,1
430.02,11,1
690.03,4,1
4381.5,9,1
441.01,14,1
1954.33,4,1
2397.33,7,1
314.48,21,1
819.24,4,1
1142.13,3,1
287.12,14,1
1807.6,23,1
437.65,18,1
2083.52,11,1
934.36,2,1
767.69,11,1
393.15,21,1
1026.5,7,1
351.81,19,1
387.18,20,1
1449.13,22,1
409.27,19,1
808.17,1,1
181.2,6,1
1508.22,10,1
367.79,9,1
669.07,27,1
3082.08,1,1
2710.83,4,1
3661.2,7,1
414.23,18,1
397.13,21,1
168.13,19,1
205.84,23,1
2985.5,1,1
966.68,17,1
441.16,23,1
278.91,19,1
1380.07,24,1
531.23,21,1
738.67,23,1
261.05,12,1
3059.33,7,1
1300.83,1,1
221.52,25,1
327.81,21,1
470.84,15,1
5959.17,12,1
116.84,24,1
4999.98,1,1
426.36,6,1
415.62,18,1
4878.03,2,1
443.8,46,1
249.9,11,1
602.23,23,1
5984.67,1,1
285.94,11,1
5267.38,4,1
593.5,21,1
178.67,17,1
412.35,22,1
3621.8,1,1
312.34,24,1
1098.53,9,1
292.61,21,1
533.67,21,1
3475.98,5,1
663.93,21,1
5313.33,21,1
429.9,17,1
565.31,20,1
1008.8,5,1
571.2,8,1
560.93,20,1
1083.73,22,1
212.55,15,1
607.7,7,1
309.31,19,1
861.21,18,1
3572.4,3,1
502.27,15,1
450.51,19,1
388.88,15,1
349.81,24,1
291.54,6,1
304.34,10,1
319.33,21,1
3871.4,10,1
485.26,12,1
492.6,16,1
515.52,20,1
1297.4,23,1
431.73,19,1
1452.27,19,1
216.32,18,1
3420.67,1,1
5115.07,6,1
3844.33,8,1
1363.17,8,1
515.49,15,1
396.48,17,1
3310.17,6,1
300.82,6,1
4796.31,20,1
224.19,18,1
603.55,23,1
2410.5,5,1
483.32,27,1
356.95,22,1
351.89,12,1
139.18,19,1
494.81,12,1
116.92,20,1
1497.31,13,1
2471.35,6,1
740.7,17,1
556.16,20,1
575.24,20,1
312.03,20,1
334.36,23,1
4315.35,10,1
2078.83,4,1
310.47,19,1
582.5,38,1
514.58,19,1
454.93,18,1
370.77,10,1
564.87,25,1
621.57,21,1
284.1,18,1
1501.07,12,1
321.07,24,1
413.12,22,1
141.54,1,1
1424.8,20,1
454.24,22,1
405.92,22,1
1909.0,17,1
2107.67,1,1
145.74,19,1
273.89,10,1
2977.17,2,1
704.0,20,1
185.19,7,1
181.97,4,1
264.26,22,1
321.88,19,1
340.34,20,1
4268.83,4,1
318.48,25,1
2550.33,8,1
78.08,19,1
400.16,21,1
230.05,23,1
3363.0,7,1
313.63,11,1
990.54,15,1
306.7,7,1
1034.48,5,1
198.99,21,1
415.63,14,1
276.37,20,1
335.47,22,1
308.5,16,1
457.38,17,1
301.47,19,1
515.07,19,1
2158.0,4,1
274.97,13,1
318.72,15,1
2529.67,3,1
359.45,5,1
203.69,15,1
273.85,9,1
341.9,11,1
234.47,15,1
1932.67,1,1
641.13,20,1
517.68,17,1
4722.03,4,1
348.6,27,1
6727.83,4,1
233.97,3,1
340.44,38,1
1171.0,4,1
594.97,20,1
411.67,3,1
523.44,21,1
214.59,22,1
516.93,10,1
378.51,24,1
2594.27,18,1
622.51,6,1
224.04,21,1
440.02,20,1
335.12,23,1
1198.83,7,1
373.39,20,1
320.83,18,1
271.69,16,1
2497.39,23,1
3099.17,7,1
347.11,10,1
298.69,17,1
2992.67,1,1
2812.67,7,1
3528.83,3,1
3278.0,4,1
285.24,20,1
239.6,17,1
100.76,11,1
416.11,17,1
418.46,13,1
341.71,16,1
362.88,8,1
1419.84,17,1
263.65,18,1
2216.5,3,1
624.57,11,1
258.08,24,1
221.98,15,1
318.77,17,1
684.46,24,1
185.21,24,1
7807.37,4,1
362.69,19,1
518.85,19,1
363.52,7,1
268.23,14,1
791.54,32,1
389.68,16,1
364.1,23,1
175.36,20,1
1314.13,10,1
682.44,25,1
401.18,20,1
349.04,21,1
464.63,6,1
1074.27,15,1
402.88,19,1
622.64,18,1
487.81,14,1
139.14,19,1
188.0,22,1
980.37,12,1
414.8,21,1
488.7,16,1
229.52,20,1
304.65,15,1
2525.64,3,1
339.94,15,1
226.63,16,1
2286.43,1,1
346.69,23,1
342.51,19,1
518.46,22,1
351.36,21,1
3770.0,11,1
2341.5,9,1
429.33,24,1
306.16,27,1
585.0,11,1
524.3,13,1
1269.15,22,1
308.61,20,1
1194.0,6,1
238.6,23,1
3791.23,5,1
2399.67,8,1
119.77,21,1
201.03,19,1
461.67,23,1
266.15,19,1
3342.33,6,1
571.86,1,1
960.44,8,1
483.58,24,1
1204.43,23,1
295.92,17,1
1325.1,2,1
278.61,10,1
191.59,3,1
466.83,12,1
293.26,17,1
3224.0,5,1
634.53,22,1
255.32,18,1
429.49,1,1
852.32,21,1
322.15,3,1
396.51,20,1
190.15,2,1
784.2,19,1
3643.0,8,1
2183.5,6,1
699.77,22,1
367.62,17,1
552.4,15,1
245.43,21,1
2082.13,10,1
165.16,21,1
250.86,23,1
180.99,23,1
271.73,7,1
2788.93,3,1
1940.8,16,1
325.25,8,1
431.87,17,1
2865.67,9,1
233.33,21,1
2157.96,1,1
278.0,13,1
398.36,16,1
448.61,18,1
409.93,20,1
606.58,33,1
880.47,21,1
339.58,19,1
149.92,7,1
258.32,17,1
344.48,4,1
354.06,25,1
390.23,17,1
584.27,5,1
343.64,20,1
595.77,25,1
2529.73,22,1
125.28,7,1
968.86,19,1
1314.4,3,1
622.5,6,1
190.88,12,1
216.03,20,1
426.18,18,1
333.0,23,1
215.07,15,1
2422.33,1,1
317.01,19,1
249.16,19,1
184.82,27,1
118.64,20,1
334.37,14,1
464.77,22,1
355.58,25,1
702.65,22,1
222.88,15,1
2659.33,7,1
405.4,18,1
445.86,23,1
232.59,20,1
555.7,11,1
291.5,22,1
453.85,4,1
648.93,16,1
466.97,24,1
245.51,22,1
4087.63,7,1
4665.17,3,1
520.25,8,1
2693.67,1,1
3271.88,4,1
4925.92,10,1
1685.45,9,1
1243.33,1,1
227.12,22,1
388.74,8,1
218.21,7,1
536.91,21,1
307.27,11,1
229.97,18,1
1960.33,7,1
430.29,25,1
235.92,15,1
1193.92,9,1
375.44,24,1
2362.03,2,1
1279.33,18,1
474.99,21,1
275.01,20,1
614.43,45,1
256.93,15,1
2743.0,3,1
2791.53,20,1
173.61,23,1
396.8,20,1
307.07,16,1
601.12,21,1
455.68,16,1
142.27,16,1
2253.17,4,1
2858.0,1,1
2966.88,21,1
2974.23,1,1
187.37,18,1
659.09,17,1
329.11,26,1
1334.88,5,1
529.28,18,1
665.3,4,1
313.1,23,1
637.8,10,1
518.83,24,1
153.5,15,1
335.6,17,1
4200.91,1,1
2339.5,1,1
671.87,15,1
2945.0,5,1
202.07,17,1
580.2,24,1
190.98,23,1
139.53,9,1
212.33,18,1
490.35,1,1
984.0,19,1
434.17,9,1
438.8,23,1
2584.18,3,1
359.36,19,1
156.87,8,1
429.47,17,1
531.64,20,1
416.4,18,1
422.85,18,1
481.37,13,1
193.45,14,1
529.77,19,1
335.51,16,1
300.17,15,1
330.74,1,1
265.71,13,1
255.59,8,1
681.98,18,1
3053.5,8,1
877.13,17,1
439.12,20,1
955.55,25,1
691.93,12,1
3488.0,1,1
1187.14,15,1
225.89,19,1
2090.33,6,1
84.53,15,1
355.8,17,1
636.13,4,1
265.43,20,1
1552.02,8,1
707.42,27,1
152.42,16,1
107.13,19,1
195.28,21,1
2165.83,12,1
1946.33,1,1
815.57,22,1
297.55,24,1
578.1,12,1
3113.33,8,1
1936.67,6,1
253.16,28,1
282.47,17,1
556.14,8,1
598.83,22,1
283.79,6,1
496.77,24,1
287.07,24,1
451.12,19,1
6476.6,10,1
739.4,23,1
1158.53,22,1
349.13,9,1
361.75,15,1
492.38,16,1
323.93,13,1
2565.67,1,1
416.07,19,1
308.25,22,1
415.73,12,1
1322.72,24,1
4394.65,3,1
1293.17,1,1
333.81,17,1
611.2,25,1
3197.37,10,1
291.63,21,1
290.44,15,1
313.09,22,1
2805.67,1,1
569.84,17,1
646.91,11,1
446.8,21,1
254.63,15,1
3046.83,4,1
364.99,27,1
287.63,19,1
421.73,21,1
712.87,17,1
413.4,16,1
713.27,21,1
3059.2,27,1
770.33,9,1
1282.87,9,1
563.75,17,1
175.87,18,1
326.46,10,1
323.75,5,1
364.03,16,1
2090.67,7,1
144.08,3,1
1682.83,10,1
395.12,23,1
570.69,20,1
3277.33,7,1
413.26,9,1
387.83,9,1
4042.35,4,1
240.78,17,1
341.69,12,1
1605.33,1,1
266.24,7,1
400.21,20,1
390.03,19,1
3406.17,5,1
1040.0,20,1
638.47,25,1
958.88,4,1
317.89,19,1
794.13,10,1
198.05,30,1
604.53,3,1
4289.6,12,1
266.29,18,1
400.4,14,1
772.98,5,1
402.85,12,1
332.57,22,1
371.36,15,1
300.78,18,1
355.1,17,1
592.11,17,1
312.02,21,1
974.73,16,1
286.0,21,1
311.68,28,1
658.28,19,1
527.03,13,1
324.65,21,1
2981.51,20,1
215.37,7,1
446.83,15,1
2928.0,8,1
206.7,23,1
472.02,10,1
87.14,21,1
2437.67,10,1
580.28,12,1
3609.5,1,1
612.21,11,1
1143.78,18,1
3272.53,3,1
209.39,17,1
1156.77,14,1
2238.67,1,1
3097.83,1,1
2933.33,5,1
359.28,13,1
616.47,18,1
3533.4,8,1
504.75,18,1
3068.66,4,1
215.68,19,1
428.62,18,1
2566.83,10,1
552.71,12,1
417.86,25,1
607.1,22,1
670.13,13,1
653.12,19,1
305.63,3,1
4178.83,3,1
566.57,12,1
854.2,24,1
2993.67,1,1
468.64,20,1
405.05,9,1
2984.83,4,1
1185.45,11,1
1666.47,4,1
219.75,16,1
2722.0,6,1
367.47,16,1
243.44,16,1
473.49,22,1
203.35,22,1
704.25,19,1
812.15,11,1
581.92,22,1
433.16,20,1
2514.83,3,1
443.79,18,1
405.45,22,1
447.94,23,1
753.1,15,1
2578.17,4,1
4127.28,6,1
216.59,19,1
459.2,19,1
330.99,4,1
331.07,22,1
501.33,22,1
1787.83,6,1
452.4,2,1
3255.5,1,1
2123.67,2,1
358.74,24,1
143.95,17,1
193.53,22,1
572.95,12,1
287.05,18,1
209.09,18,1
1981.67,3,1
3169.83,10,1
327.79,4,1
742.81,18,1
3196.27,15,1
511.33,17,1
435.31,22,1
543.08,17,1
424.62,15,1
1334.8,23,1
899.29,6,1
182.61,16,1
1384.87,21,1
813.83,1,1
436.02,19,1
267.42,11,1
516.06,17,1
263.57,18,1
370.69,15,1
532.67,12,1
369.68,2,1
3667.67,3,1
1363.53,22,1
238.99,20,1
5577.78,1,1
258.45,14,1
732.73,29,1
201.55,4,1
1462.77,4,1
392.91,27,1
2284.0,3,1
443.96,21,1
425.41,5,1
104.73,21,1
905.87,22,1
2552.17,5,1
634.37,10,1
1078.27,17,1
1339.43,18,1
2141.17,1,1
305.98,23,1
1883.92,8,1
328.97,19,1
1233.87,18,1
581.97,6,1
3762.42,5,1
358.29,14,1
826.83,16,1
426.25,14,1
614.37,21,1
375.18,21,1
534.16,19,1
538.07,15,1
1034.27,15,1
712.26,21,1
199.58,7,1
200.53,16,1
301.37,14,1
4822.13,7,1
2583.83,8,1
533.59,10,1
747.46,15,1
4447.52,4,1
427.07,21,1
377.62,2,1
4776.42,1,1
365.3,2,1
1123.33,4,1
666.13,16,1
137.04,23,1
1702.58,24,1
2571.5,8,1
197.94,19,1
542.63,21,1
336.6,6,1
364.19,21,1
479.91,19,1
290.91,15,1
870.74,16,1
443.6,18,1
576.4,20,1
3168.67,4,1
896.13,16,1
619.87,21,1
174.35,20,1
286.53,18,1
222.77,20,1
828.01,9,1
380.49,8,1
533.0,19,1
1092.97,6,1
326.74,13,1
539.5,7,1
964.88,17,1
414.8,2,1
4006.38,9,1
202.05,21,1
311.24,13,1
1842.17,3,1
331.5,7,1
152.48,16,1
301.58,22,1
211.03,11,1
581.1,14,1
390.44,18,1
768.11,18,1
349.04,25,1
148.79,2,1
188.19,10,1
537.13,7,1
353.14,22,1
353.39,15,1
616.27,19,1
504.52,12,1
156.67,1,1
683.58,22,1
204.75,6,1
301.55,21,1
310.91,11,1
618.57,26,1
1609.42,5,1
519.39,18,1
563.98,16,1
446.46,16,1
318.37,8,1
744.63,18,1
714.37,7,1
371.37,22,1
183.79,23,1
506.43,15,1
211.47,16,1
478.13,27,1
251.03,16,1
308.04,15,1
299.98,18,1
3236.5,7,1
400.86,13,1
215.03,3,1
888.13,4,1
185.44,16,1
2589.83,8,1
2546.0,1,1
381.63,23,1
2235.83,5,1
3150.17,10,1
119.84,20,1
168.77,16,1
609.79,15,1
2104.0,3,1
395.87,13,1
532.19,9,1
678.7,23,1
1733.67,6,1
445.69,9,1
3899.0,3,1
772.37,12,1
464.53,15,1
282.42,17,1
577.83,19,1
330.63,20,1
385.83,19,1
1739.33,1,1
3767.0,8,1
581.79,21,1
2004.64,10,1
389.03,22,1
378.72,22,1
465.93,22,1
209.53,16,1
413.15,7,1
192.05,17,1
472.33,1,1
428.17,11,1
382.57,14,1
620.19,22,1
552.03,22,1
241.66,17,1
338.53,16,1
525.52,16,1
381.23,22,1
6031.67,7,1
355.8,14,1
273.69,21,1
185.09,21,1
459.7,20,1
467.07,18,1
375.78,18,1
170.61,20,1
305.04,15,1
569.47,19,1
440.63,15,1
1586.27,15,1
166.25,25,1
189.16,18,1
274.4,9,1
3743.83,10,1
2300.83,5,1
3065.83,3,1
192.13,23,1
283.87,17,1
2339.35,3,1
5232.5,8,1
986.27,15,1
193.5,21,1
2059.67,10,1
3860.78,1,1
570.92,7,1
1563.17,1,1
553.73,15,1
3016.33,8,1
443.12,21,1
433.78,20,1
275.52,19,1
4318.82,4,1
366.98,12,1
699.12,20,1
283.39,17,1
662.18,9,1
597.23,21,1
566.77,20,1
307.22,19,1
2638.67,4,1
354.29,15,1
292.99,14,1
296.27,5,1
558.53,22,1
494.8,20,1
1505.6,11,1
2635.5,10,1
4107.0,6,1
313.04,22,1
2900.73,3,1
205.87,8,1
365.31,16,1
229.4,53,1
335.08,25,1
1305.93,5,1
5218.42,2,1
66.23,5,1
371.09,14,1
2057.17,8,1
430.77,15,1
1842.5,1,1
522.87,19,1
197.09,11,1
450.77,9,1
1703.78,4,1
372.03,18,1
4125.0,1,1
171.59,19,1
1305.98,41,1
2053.33,6,1
364.02,16,1
662.33,21,1
276.67,18,1
1401.6,15,1
324.84,18,1
215.28,21,1
370.36,21,1
895.79,23,1
2643.83,3,1
601.93,25,1
306.67,13,1
177.16,15,1
274.14,20,1
411.7,1,1
1954.33,8,1
476.39,12,1
278.28,16,1
534.29,20,1
839.28,11,1
481.45,5,1
578.26,13,1
4225.87,12,1
407.35,7,1
525.6,18,1
2225.17,7,1
1843.4,16,1
3191.17,6,1
4091.32,9,1
3344.17,3,1
318.44,22,1
302.4,9,1
393.94,18,1
343.61,12,1
1589.93,6,1
310.65,17,1
647.83,7,1
408.85,13,1
4496.83,6,1
3037.0,1,1
5087.55,1,1
823.2,16,1
579.11,22,1
335.03,18,1
242.13,15,1
361.37,15,1
247.29,18,1
790.84,10,1
242.96,15,1
3656.47,1,1
224.53,24,1
378.96,6,1
295.52,15,1
749.92,8,1
338.25,16,1
328.17,3,1
485.33,21,1
322.9,23,1
3574.17,7,1
5676.67,4,1
2002.0,17,1
332.02,20,1
3952.65,4,1
314.42,23,1
1468.79,26,1
3275.0,1,1
3854.5,5,1
300.57,3,1
2720.83,6,1
198.76,17,1
539.24,20,1
1150.0,7,1
418.18,18,1
510.19,15,1
456.99,16,1
250.97,20,1
1212.64,21,1
427.19,5,1
400.06,10,1
799.2,21,1
291.4,4,1
1849.0,6,1
349.96,17,1
830.4,3,1
204.89,17,1
2056.67,6,1
1484.33,6,1
724.78,15,1
414.46,16,1
1063.07,10,1
164.01,6,1
498.02,11,1
2061.33,9,1
1037.96,21,1
161.67,10,1
491.99,22,1
1869.83,1,1
531.28,17,1
621.5,10,1
2069.6,25,1
451.2,7,1
2879.5,4,1
902.4,21,1
3032.9,5,1
284.64,17,1
566.72,4,1
838.37,14,1
2745.2,4,1
312.17,12,1
451.55,21,1
338.82,1,1
2488.83,9,1
240.75,22,1
426.25,22,1
451.97,11,1
272.69,18,1
342.08,15,1
226.6,20,1
275.05,8,1
279.81,14,1
326.48,17,1
321.4,19,1
276.82,16,1
1835.73,9,1
3899.0,6,1
420.29,21,1
257.68,16,1
252.16,15,1
2504.17,2,1
284.57,18,1
711.47,25,1
526.24,23,1
615.12,23,1
537.7,17,1
191.36,6,1
1798.59,27,1
2047.5,11,1
409.65,20,1
820.39,11,1
476.63,12,1
123.32,13,1
662.93,23,1
372.78,12,1
211.05,15,1
266.25,12,1
851.15,25,1
227.52,15,1
411.49,15,1
1429.17,2,1
609.79,12,1
352.42,2,1
264.67,18,1
452.72,26,1
779.48,2,1
398.46,19,1
538.4,18,1
257.84,15,1
333.59,15,1
718.82,25,1
2378.67,8,1
823.46,17,1
410.4,18,1
306.08,19,1
5221.67,2,1
1898.26,13,1
1667.6,4,1
5425.98,6,1
187.71,15,1
1733.55,3,1
360.25,16,1
2038.0,8,1
150.4,22,1
2714.0,12,1
280.93,21,1
1088.15,23,1
381.73,18,1
307.96,4,1
3203.83,9,1
266.65,32,1
355.43,19,1
202.74,20,1
2302.17,1,1
245.46,11,1
434.19,20,1
194.48,18,1
215.49,22,1
407.49,20,1
298.93,20,1
254.24,21,1
2170.57,1,1
202.64,15,1
467.5,7,1
426.05,16,1
1689.83,1,1
320.16,19,1
599.34,17,1
166.57,21,1
4790.28,6,1
498.99,13,1
396.53,20,1
337.68,21,1
270.15,22,1
932.45,9,1
2921.67,4,1
294.08,16,1
347.29,12,1
347.12,15,1
204.93,25,1
258.68,17,1
442.93,15,1
3231.15,3,1
1127.93,18,1
79.79,17,1
267.71,20,1
2544.0,1,1
328.99,17,1
4365.92,5,1
1507.67,4,1
95.93,22,1
388.42,16,1
1357.53,22,1
418.56,9,1
347.01,20,1
471.57,20,1
378.55,21,1
4014.5,9,1
467.67,5,1
1449.75,17,1
158.9,18,1
443.04,15,1
174.7,17,1
408.88,4,1
355.7,7,1
371.57,23,1
174.43,9,1
125.48,19,1
107.09,12,1
367.05,15,1
482.4,18,1
168.86,17,1
6494.17,8,1
1276.33,4,1
562.37,12,1
2798.17,8,1
379.77,19,1
464.8,19,1
569.92,8,1
1462.07,5,1
987.8,16,1
1433.0,8,1
3870.75,5,1
260.62,15,1
287.73,9,1
220.95,17,1
225.01,17,1
256.0,24,1
2773.5,3,1
2872.0,5,1
451.68,22,1
2744.83,1,1
451.43,26,1
481.1,23,1
574.48,19,1
488.55,30,1
301.01,3,1
536.64,7,1
661.83,8,1
367.19,19,1
344.78,23,1
341.87,16,1
291.6,19,1
3359.0,5,1
1845.67,7,1
4201.5,7,1
617.69,22,1
657.73,15,1
3450.83,11,1
494.03,3,1
1010.6,18,1
615.07,16,1
3765.17,6,1
357.56,21,1
377.3,20,1
440.47,8,1
383.45,2,1
627.27,9,1
449.57,22,1
309.35,22,1
3756.67,9,1
2400.45,1,1
647.2,7,1
3158.78,6,1
656.57,19,1
592.7,12,1
239.06,21,1
304.82,20,1
662.83,9,1
7431.88,6,1
242.32,55,1
203.64,9,1
300.51,11,1
2905.17,1,1
564.32,4,1
708.2,12,1
146.78,21,1
2034.13,17,1
360.81,20,1
582.69,19,1
250.29,13,1
513.63,16,1
2021.83,9,1
993.79,9,1
424.29,13,1
852.58,20,1
